booking_id,guest_id,room_id,room_number,room_type,booking_date,check_in,check_out,nights,lead_time_days,adults,children,booking_month,weekday,season,channel,nationality,breakfast,upgraded,member_tier_at_booking,status,cancel_date,rate_per_night,room_charge,extra_charge,discount,service_charge,vat,total_price,commission,net_revenue
345,255,11,201,Deluxe,2025-01-31,2025-02-06,2025-02-08,2,6,1,0,2025-02,Thursday,High,Website,Malaysian,1,1,Regular,CHECKED_OUT,,3025.0,6050.0,700,0.0,675.0,519.75,7944.75,158.9,7785.85
346,227,6,106,Standard,2025-02-01,2025-02-15,2025-02-16,1,14,3,0,2025-02,Saturday,High,Phone,Thai,1,0,Regular,CHECKED_OUT,,2100.0,2100.0,1050,0.0,315.0,242.55,3707.55,0.0,3707.55
347,256,13,203,Suite,2025-02-01,2025-02-10,2025-02-13,3,9,2,0,2025-02,Monday,High,OTA,Japanese,1,1,Regular,CHECKED_OUT,,5775.0,17325.0,2100,0.0,1942.5,1495.73,22863.22,3429.48,19433.74
348,257,7,107,Deluxe,2025-02-01,2025-02-24,2025-02-27,3,23,1,0,2025-02,Monday,High,OTA,Singaporean,0,0,Regular,CHECKED_OUT,,2750.0,8250.0,0,0.0,825.0,635.25,9710.25,1456.54,8253.71
349,258,6,106,Standard,2025-02-01,2025-03-26,2025-04-08,13,53,2,0,2025-03,Wednesday,Normal,Phone,Russian,0,0,Regular,CHECKED_OUT,,1288.0,16744.0,0,0.0,1674.4,1289.29,19707.69,0.0,19707.69
350,125,10,110,Deluxe,2025-02-01,2025-03-01,2025-03-05,4,28,2,2,2025-03,Saturday,Normal,Website,Russian,1,0,Regular,CHECKED_OUT,,2200.0,8800.0,2800,0.0,1160.0,893.2,13653.2,273.06,13380.14
351,259,1,101,Standard,2025-02-02,2025-03-26,2025-03-28,2,52,3,0,2025-03,Wednesday,Normal,OTA,Korean,1,0,Regular,CHECKED_OUT,,1288.0,2576.0,2100,0.0,467.6,360.05,5503.65,825.55,4678.1
352,260,11,201,Deluxe,2025-02-02,2025-02-21,2025-02-22,1,19,2,0,2025-02,Friday,High,OTA,Australian,1,0,Regular,CHECKED_OUT,,2750.0,2750.0,700,0.0,345.0,265.65,4060.65,609.1,3451.55
353,151,11,201,Deluxe,2025-02-02,2025-02-08,2025-02-10,2,6,2,0,2025-02,Saturday,High,OTA,British,0,1,Regular,CHECKED_OUT,,2750.0,5500.0,0,0.0,550.0,423.5,6473.5,971.02,5502.48
354,261,6,106,Standard,2025-02-02,2025-02-03,2025-02-05,2,1,2,0,2025-02,Monday,High,Phone,Thai,0,0,Regular,CHECKED_OUT,,2100.0,4200.0,0,0.0,420.0,323.4,4943.4,0.0,4943.4
355,262,3,103,Standard,2025-02-03,2025-03-02,2025-03-04,2,27,1,0,2025-03,Sunday,Normal,OTA,Chinese,0,0,Regular,CHECKED_OUT,,1288.0,2576.0,0,0.0,257.6,198.35,3031.95,454.79,2577.16
356,263,12,202,Suite,2025-02-03,2025-02-22,2025-02-23,1,19,2,0,2025-02,Saturday,High,OTA,Thai,0,0,Regular,CHECKED_OUT,,5250.0,5250.0,0,0.0,525.0,404.25,6179.25,926.89,5252.36
357,264,11,201,Deluxe,2025-02-04,2025-03-10,2025-03-11,1,34,2,0,2025-03,Monday,Normal,Website,Malaysian,1,0,Regular,CHECKED_OUT,,2200.0,2200.0,700,0.0,290.0,223.3,3413.3,68.27,3345.03
358,265,13,203,Suite,2025-02-04,2025-02-27,2025-03-08,9,23,2,0,2025-02,Thursday,High,OTA,Japanese,1,1,Regular,CHECKED_OUT,,5250.0,47250.0,6300,0.0,5355.0,4123.35,63028.35,9454.25,53574.1
359,266,15,205,Family,2025-02-04,2025-02-13,2025-02-14,1,9,2,0,2025-02,Thursday,High,OTA,Australian,1,0,Regular,CHECKED_OUT,,3450.0,3450.0,700,0.0,415.0,319.55,4884.55,732.68,4151.87
360,263,10,110,Deluxe,2025-02-05,2025-02-08,2025-02-09,1,3,2,0,2025-02,Saturday,High,Website,Thai,0,0,Regular,CHECKED_OUT,,3025.0,3025.0,0,0.0,302.5,232.93,3560.43,71.21,3489.22
361,267,12,202,Suite,2025-02-06,2025-03-01,2025-03-04,3,23,2,0,2025-03,Saturday,Normal,OTA,Singaporean,1,1,Regular,CANCELLED,2025-02-12,4200.0,12600.0,2100,0.0,1470.0,1131.9,17301.9,2595.29,14706.62
362,268,2,102,Standard,2025-02-06,2025-02-12,2025-02-15,3,6,1,0,2025-02,Wednesday,High,OTA,German,1,0,Regular,CANCELLED,2025-02-12,1750.0,5250.0,1050,0.0,630.0,485.1,7415.1,1112.27,6302.84
363,269,2,102,Standard,2025-02-06,2025-02-11,2025-02-13,2,5,2,0,2025-02,Tuesday,High,Website,American,1,0,Regular,CHECKED_OUT,,1750.0,3500.0,1400,0.0,490.0,377.3,5767.3,115.35,5651.95
364,270,6,106,Standard,2025-02-06,2025-02-10,2025-02-11,1,4,2,0,2025-02,Monday,High,Website,Malaysian,0,0,Regular,CHECKED_OUT,,1925.0,1925.0,0,0.0,192.5,148.23,2265.72,45.31,2220.41
365,271,7,107,Deluxe,2025-02-06,2025-02-14,2025-02-15,1,8,1,0,2025-02,Friday,High,Website,Thai,0,0,Regular,CHECKED_OUT,,2750.0,2750.0,0,0.0,275.0,211.75,3236.75,64.73,3172.01
366,51,11,201,Deluxe,2025-02-06,2025-03-21,2025-03-24,3,43,2,0,2025-03,Friday,Normal,Phone,Singaporean,1,0,Regular,CANCELLED,2025-03-16,2024.0,6072.0,2100,0.0,817.2,629.24,9618.44,0.0,9618.44
367,272,11,201,Deluxe,2025-02-06,2025-02-25,2025-02-27,2,19,2,0,2025-02,Tuesday,High,OTA,Malaysian,1,0,Regular,CHECKED_OUT,,2750.0,5500.0,1400,0.0,690.0,531.3,8121.3,1218.19,6903.11
368,273,12,202,Suite,2025-02-06,2025-02-13,2025-02-15,2,7,2,1,2025-02,Thursday,High,OTA,Malaysian,0,1,Regular,CHECKED_OUT,,5250.0,10500.0,0,0.0,1050.0,808.5,12358.5,1853.77,10504.73
369,274,1,101,Standard,2025-02-06,2025-03-04,2025-03-08,4,26,3,0,2025-03,Tuesday,Normal,Website,Japanese,0,0,Regular,CANCELLED,2025-02-13,1288.0,5152.0,0,0.0,515.2,396.7,6063.9,121.28,5942.63
370,275,15,205,Family,2025-02-06,2025-05-17,2025-05-20,3,100,2,1,2025-05,Saturday,Low,OTA,Russian,1,0,Regular,CHECKED_OUT,,2484.0,7452.0,2100,0.0,955.2,735.5,11242.7,1686.41,9556.3
371,276,9,109,Deluxe,2025-02-06,2025-02-26,2025-02-27,1,20,3,0,2025-02,Wednesday,High,OTA,British,1,0,Regular,CHECKED_OUT,,2750.0,2750.0,1050,0.0,380.0,292.6,4472.6,670.89,3801.71
372,133,15,205,Family,2025-02-06,2025-03-07,2025-03-09,2,29,2,2,2025-03,Friday,Normal,Website,Thai,1,0,Regular,CHECKED_OUT,,3000.0,6000.0,1400,0.0,740.0,569.8,8709.8,174.2,8535.6
373,277,14,204,Family,2025-02-06,2025-02-18,2025-02-19,1,12,2,2,2025-02,Tuesday,High,OTA,Thai,0,0,Regular,CHECKED_OUT,,3750.0,3750.0,0,0.0,375.0,288.75,4413.75,662.06,3751.69
374,278,11,201,Deluxe,2025-02-07,2025-02-20,2025-02-21,1,13,1,0,2025-02,Thursday,High,Phone,Thai,0,1,Regular,CANCELLED,2025-02-20,2750.0,2750.0,0,0.0,275.0,211.75,3236.75,0.0,3236.75
375,279,10,110,Deluxe,2025-02-07,2025-02-09,2025-02-10,1,2,1,0,2025-02,Sunday,High,OTA,Malaysian,0,1,Regular,CANCELLED,2025-02-08,3300.0,3300.0,0,0.0,330.0,254.1,3884.1,582.62,3301.48
376,280,6,106,Standard,2025-02-07,2025-03-02,2025-03-04,2,23,1,0,2025-03,Sunday,Normal,Website,Chinese,1,0,Regular,CANCELLED,2025-02-16,1400.0,2800.0,700,0.0,350.0,269.5,4119.5,82.39,4037.11
377,281,7,107,Deluxe,2025-02-07,2025-03-17,2025-03-21,4,38,3,0,2025-03,Monday,Normal,OTA,Malaysian,1,0,Regular,CHECKED_OUT,,2024.0,8096.0,4200,0.0,1229.6,946.79,14472.39,2170.86,12301.53
378,282,9,109,Deluxe,2025-02-07,2025-02-11,2025-02-14,3,4,2,2,2025-02,Tuesday,High,OTA,Thai,1,0,Regular,CHECKED_OUT,,2750.0,8250.0,2100,0.0,1035.0,796.95,12181.95,1827.29,10354.66
379,283,3,103,Standard,2025-02-07,2025-02-23,2025-02-27,4,16,1,0,2025-02,Sunday,High,OTA,Malaysian,0,0,Regular,CANCELLED,2025-02-21,1750.0,7000.0,0,0.0,700.0,539.0,8239.0,1235.85,7003.15
380,110,10,110,Deluxe,2025-02-08,2025-02-09,2025-02-10,1,1,2,0,2025-02,Sunday,High,Phone,Malaysian,0,0,Regular,CHECKED_OUT,,3300.0,3300.0,0,0.0,330.0,254.1,3884.1,0.0,3884.1
381,248,15,205,Family,2025-02-08,2025-04-18,2025-04-26,8,69,2,2,2025-04,Friday,Normal,Website,Russian,1,0,Regular,CHECKED_OUT,,2760.0,22080.0,5600,0.0,2768.0,2131.36,32579.36,651.59,31927.77
382,284,2,102,Standard,2025-02-08,2025-05-01,2025-05-14,13,82,1,0,2025-05,Thursday,Low,OTA,German,1,0,Regular,CHECKED_OUT,,1159.2,15069.6,4550,0.0,1961.96,1510.71,23092.27,3463.84,19628.43
383,285,3,103,Standard,2025-02-08,2025-02-08,2025-02-09,1,0,2,0,2025-02,Saturday,High,Walk-in,Thai,0,0,Regular,CHECKED_OUT,,1925.0,1925.0,0,0.0,192.5,148.23,2265.72,0.0,2265.72
384,286,7,107,Deluxe,2025-02-09,2025-02-13,2025-02-14,1,4,2,0,2025-02,Thursday,High,Phone,American,1,0,Regular,CANCELLED,2025-02-11,2750.0,2750.0,700,0.0,345.0,265.65,4060.65,0.0,4060.65
385,287,6,106,Standard,2025-02-09,2025-03-08,2025-03-12,4,27,1,0,2025-03,Saturday,Normal,Phone,Japanese,0,0,Regular,CHECKED_OUT,,1400.0,5600.0,0,0.0,560.0,431.2,6591.2,0.0,6591.2
386,288,1,101,Standard,2025-02-09,2025-02-22,2025-02-24,2,13,1,0,2025-02,Saturday,High,Phone,Singaporean,1,0,Regular,CHECKED_OUT,,1750.0,3500.0,700,0.0,420.0,323.4,4943.4,0.0,4943.4
387,289,10,110,Deluxe,2025-02-09,2025-02-18,2025-02-21,3,9,2,0,2025-02,Tuesday,High,Phone,Thai,1,1,Regular,CANCELLED,2025-02-17,2750.0,8250.0,2100,0.0,1035.0,796.95,12181.95,0.0,12181.95
388,48,1,101,Standard,2025-02-09,2025-04-04,2025-04-09,5,54,2,0,2025-04,Friday,Normal,OTA,British,0,0,Regular,CHECKED_OUT,,1400.0,7000.0,0,0.0,700.0,539.0,8239.0,1235.85,7003.15
389,290,4,104,Standard,2025-02-09,2025-02-10,2025-02-12,2,1,1,0,2025-02,Monday,High,OTA,German,1,0,Regular,CHECKED_OUT,,2100.0,4200.0,700,0.0,490.0,377.3,5767.3,865.1,4902.2
390,291,13,203,Suite,2025-02-09,2025-02-09,2025-02-10,1,0,2,0,2025-02,Sunday,High,OTA,Thai,0,1,Regular,CHECKED_OUT,,6300.0,6300.0,0,0.0,630.0,485.1,7415.1,1112.27,6302.84
391,168,10,110,Deluxe,2025-02-10,2025-02-22,2025-02-24,2,12,2,0,2025-02,Saturday,High,OTA,Singaporean,0,0,Regular,CHECKED_OUT,,2750.0,5500.0,0,0.0,550.0,423.5,6473.5,971.02,5502.48
392,292,11,201,Deluxe,2025-02-10,2025-03-06,2025-03-09,3,24,2,1,2025-03,Thursday,Normal,OTA,Korean,1,0,Regular,CHECKED_OUT,,2024.0,6072.0,2100,0.0,817.2,629.24,9618.44,1442.77,8175.68
393,293,2,102,Standard,2025-02-10,2025-02-10,2025-02-11,1,0,1,0,2025-02,Monday,High,Website,Korean,1,0,Regular,CHECKED_OUT,,2100.0,2100.0,350,0.0,245.0,188.65,2883.65,57.67,2825.98
394,294,12,202,Suite,2025-02-10,2025-02-20,2025-02-21,1,10,2,1,2025-02,Thursday,High,OTA,American,0,0,Regular,CHECKED_OUT,,5250.0,5250.0,0,0.0,525.0,404.25,6179.25,926.89,5252.36
395,150,6,106,Standard,2025-02-10,2025-03-04,2025-03-05,1,22,1,0,2025-03,Tuesday,Normal,Website,Japanese,1,0,Regular,CHECKED_OUT,,1288.0,1288.0,350,0.0,163.8,126.13,1927.93,38.56,1889.37
396,295,10,110,Deluxe,2025-02-11,2025-02-18,2025-02-21,3,7,1,0,2025-02,Tuesday,High,Phone,Chinese,1,1,Regular,CHECKED_OUT,,2750.0,8250.0,1050,0.0,930.0,716.1,10946.1,0.0,10946.1
397,296,5,105,Standard,2025-02-11,2025-02-28,2025-03-03,3,17,1,0,2025-02,Friday,High,OTA,Chinese,1,0,Regular,CHECKED_OUT,,1750.0,5250.0,1050,0.0,630.0,485.1,7415.1,1112.27,6302.84
398,297,2,102,Standard,2025-02-11,2025-02-14,2025-02-15,1,3,2,0,2025-02,Friday,High,Website,Thai,1,0,Regular,CHECKED_OUT,,1925.0,1925.0,700,0.0,262.5,202.13,3089.62,61.79,3027.83
399,298,2,102,Standard,2025-02-11,2025-03-21,2025-03-22,1,38,2,0,2025-03,Friday,Normal,OTA,Chinese,0,0,Regular,CANCELLED,2025-02-23,1288.0,1288.0,0,0.0,128.8,99.18,1515.98,227.4,1288.58
400,299,3,103,Standard,2025-02-12,2025-05-25,2025-06-08,14,102,2,2,2025-05,Sunday,Low,OTA,German,0,0,Regular,CHECKED_OUT,,1159.2,16228.8,0,0.0,1622.88,1249.62,19101.3,2865.19,16236.1
401,300,3,103,Standard,2025-02-12,2025-03-01,2025-03-02,1,17,2,0,2025-03,Saturday,Normal,Website,Chinese,1,0,Regular,CHECKED_OUT,,1540.0,1540.0,700,0.0,224.0,172.48,2636.48,52.73,2583.75
402,301,7,107,Deluxe,2025-02-12,2025-03-07,2025-03-08,1,23,2,0,2025-03,Friday,Normal,OTA,Japanese,1,0,Regular,CHECKED_OUT,,2200.0,2200.0,700,0.0,290.0,223.3,3413.3,512.0,2901.31
403,302,1,101,Standard,2025-02-12,2025-02-13,2025-02-14,1,1,2,0,2025-02,Thursday,High,OTA,Chinese,1,0,Regular,CANCELLED,2025-02-12,1750.0,1750.0,700,0.0,245.0,188.65,2883.65,432.55,2451.1
404,303,8,108,Deluxe,2025-02-12,2025-02-17,2025-02-18,1,5,2,0,2025-02,Monday,High,OTA,Korean,0,0,Regular,CANCELLED,2025-02-15,3025.0,3025.0,0,0.0,302.5,232.93,3560.43,534.06,3026.36
405,304,10,110,Deluxe,2025-02-12,2025-02-26,2025-02-28,2,14,2,0,2025-02,Wednesday,High,OTA,Thai,0,0,Regular,CHECKED_OUT,,2750.0,5500.0,0,0.0,550.0,423.5,6473.5,971.02,5502.48
406,305,12,202,Suite,2025-02-12,2025-02-28,2025-03-08,8,16,3,0,2025-02,Friday,High,Website,British,0,1,Regular,CHECKED_OUT,,5250.0,42000.0,0,0.0,4200.0,3234.0,49434.0,988.68,48445.32
407,306,6,106,Standard,2025-02-12,2025-02-12,2025-02-13,1,0,1,0,2025-02,Wednesday,High,OTA,Chinese,1,0,Regular,CHECKED_OUT,,1750.0,1750.0,350,0.0,210.0,161.7,2471.7,370.75,2100.94
408,252,15,205,Family,2025-02-12,2025-02-22,2025-02-24,2,10,2,1,2025-02,Saturday,High,OTA,Thai,1,0,Regular,CHECKED_OUT,,3750.0,7500.0,1400,0.0,890.0,685.3,10475.3,1571.29,8904.0
409,307,7,107,Deluxe,2025-02-12,2025-04-12,2025-04-15,3,59,1,0,2025-04,Saturday,Normal,Phone,Chinese,1,0,Regular,CHECKED_OUT,,2024.0,6072.0,1050,0.0,712.2,548.39,8382.59,0.0,8382.59
410,308,1,101,Standard,2025-02-12,2025-03-06,2025-03-08,2,22,3,0,2025-03,Thursday,Normal,OTA,Japanese,0,0,Regular,CANCELLED,2025-02-21,1288.0,2576.0,0,0.0,257.6,198.35,3031.95,454.79,2577.16
411,309,1,101,Standard,2025-02-13,2025-02-13,2025-02-14,1,0,1,0,2025-02,Thursday,High,OTA,Indian,1,0,Regular,CHECKED_OUT,,1750.0,1750.0,350,0.0,210.0,161.7,2471.7,370.75,2100.94
412,310,3,103,Standard,2025-02-13,2025-02-25,2025-03-01,4,12,2,0,2025-02,Tuesday,High,Website,Malaysian,0,0,Regular,CHECKED_OUT,,1750.0,7000.0,0,0.0,700.0,539.0,8239.0,164.78,8074.22
413,311,7,107,Deluxe,2025-02-13,2025-02-13,2025-02-14,1,0,2,0,2025-02,Thursday,High,Website,Chinese,1,0,Regular,CHECKED_OUT,,2750.0,2750.0,700,0.0,345.0,265.65,4060.65,81.21,3979.44
414,70,2,102,Standard,2025-02-13,2025-02-22,2025-02-23,1,9,1,0,2025-02,Saturday,High,OTA,Russian,0,0,Regular,CHECKED_OUT,,1925.0,1925.0,0,0.0,192.5,148.23,2265.72,339.86,1925.87
415,312,8,108,Deluxe,2025-02-13,2025-04-07,2025-04-08,1,53,2,1,2025-04,Monday,Normal,OTA,Thai,0,0,Regular,CANCELLED,2025-02-21,2200.0,2200.0,0,0.0,220.0,169.4,2589.4,388.41,2200.99
416,313,2,102,Standard,2025-02-14,2025-03-27,2025-03-28,1,41,2,0,2025-03,Thursday,Normal,OTA,Malaysian,1,0,Regular,CHECKED_OUT,,1288.0,1288.0,700,0.0,198.8,153.08,2339.88,350.98,1988.89
417,314,5,105,Standard,2025-02-14,2025-04-12,2025-04-13,1,57,2,0,2025-04,Saturday,Normal,OTA,Korean,0,0,Regular,CHECKED_OUT,,1288.0,1288.0,0,0.0,128.8,99.18,1515.98,227.4,1288.58
418,315,5,105,Standard,2025-02-14,2025-03-26,2025-03-27,1,40,1,0,2025-03,Wednesday,Normal,OTA,Malaysian,1,0,Regular,CHECKED_OUT,,1288.0,1288.0,350,0.0,163.8,126.13,1927.93,289.19,1638.74
419,164,5,105,Standard,2025-02-14,2025-02-26,2025-02-28,2,12,2,0,2025-02,Wednesday,High,OTA,Chinese,0,0,Regular,CHECKED_OUT,,1925.0,3850.0,0,0.0,385.0,296.45,4531.45,679.72,3851.73
420,116,14,204,Family,2025-02-14,2025-02-23,2025-02-24,1,9,3,0,2025-02,Sunday,High,Phone,Thai,0,0,Regular,CHECKED_OUT,,3750.0,3750.0,0,0.0,375.0,288.75,4413.75,0.0,4413.75
421,316,2,102,Standard,2025-02-15,2025-03-18,2025-03-25,7,31,2,0,2025-03,Tuesday,Normal,OTA,Japanese,1,0,Regular,CHECKED_OUT,,1288.0,9016.0,4900,0.0,1391.6,1071.53,16379.13,2456.87,13922.26
422,317,3,103,Standard,2025-02-15,2025-02-23,2025-02-24,1,8,2,2,2025-02,Sunday,High,Phone,Thai,0,0,Regular,CHECKED_OUT,,1750.0,1750.0,0,0.0,175.0,134.75,2059.75,0.0,2059.75
423,318,7,107,Deluxe,2025-02-15,2025-03-15,2025-03-16,1,28,2,0,2025-03,Saturday,Normal,OTA,Chinese,1,0,Regular,CHECKED_OUT,,2024.0,2024.0,700,0.0,272.4,209.75,3206.15,480.92,2725.23
424,129,6,106,Standard,2025-02-15,2025-03-14,2025-03-15,1,27,2,0,2025-03,Friday,Normal,Website,Chinese,1,0,Regular,CHECKED_OUT,,1288.0,1288.0,700,0.0,198.8,153.08,2339.88,46.8,2293.08
425,319,10,110,Deluxe,2025-02-16,2025-03-28,2025-04-03,6,40,2,0,2025-03,Friday,Normal,OTA,Chinese,1,0,Regular,CANCELLED,2025-03-09,2024.0,12144.0,4200,0.0,1634.4,1258.49,19236.89,2885.53,16351.35
426,98,8,108,Deluxe,2025-02-16,2025-03-12,2025-03-14,2,24,1,0,2025-03,Wednesday,Normal,OTA,Russian,1,0,Regular,CHECKED_OUT,,2200.0,4400.0,700,0.0,510.0,392.7,6002.7,900.4,5102.3
427,320,6,106,Standard,2025-02-16,2025-04-16,2025-04-17,1,59,2,0,2025-04,Wednesday,Normal,OTA,Malaysian,1,0,Regular,CHECKED_OUT,,1288.0,1288.0,700,0.0,198.8,153.08,2339.88,350.98,1988.89
428,321,3,103,Standard,2025-02-16,2025-03-04,2025-03-05,1,16,2,1,2025-03,Tuesday,Normal,Website,Korean,1,0,Regular,CHECKED_OUT,,1400.0,1400.0,700,0.0,210.0,161.7,2471.7,49.43,2422.27
429,322,4,104,Standard,2025-02-16,2025-03-17,2025-03-18,1,29,3,0,2025-03,Monday,Normal,OTA,Chinese,0,0,Regular,CHECKED_OUT,,1288.0,1288.0,0,0.0,128.8,99.18,1515.98,227.4,1288.58
430,323,13,203,Suite,2025-02-16,2025-04-14,2025-04-15,1,57,2,0,2025-04,Monday,Normal,Website,German,1,0,Regular,CHECKED_OUT,,3864.0,3864.0,700,0.0,456.4,351.43,5371.83,107.44,5264.39
431,320,11,201,Deluxe,2025-02-16,2025-02-19,2025-02-21,2,3,3,0,2025-02,Wednesday,High,Website,Malaysian,1,1,Regular,CHECKED_OUT,,2750.0,5500.0,2100,0.0,760.0,585.2,8945.2,178.9,8766.3
432,324,15,205,Family,2025-02-16,2025-02-18,2025-02-19,1,2,2,1,2025-02,Tuesday,High,Phone,Thai,1,0,Regular,CHECKED_OUT,,3750.0,3750.0,700,0.0,445.0,342.65,5237.65,0.0,5237.65
433,325,12,202,Suite,2025-02-17,2025-02-23,2025-02-24,1,6,2,2,2025-02,Sunday,High,Website,Thai,0,1,Regular,CHECKED_OUT,,5775.0,5775.0,0,0.0,577.5,444.68,6797.18,135.94,6661.23
434,326,13,203,Suite,2025-02-17,2025-02-18,2025-02-20,2,1,2,0,2025-02,Tuesday,High,OTA,Chinese,1,0,Regular,CHECKED_OUT,,5250.0,10500.0,1400,0.0,1190.0,916.3,14006.3,2100.94,11905.35
435,327,15,205,Family,2025-02-17,2025-03-31,2025-04-02,2,42,3,0,2025-03,Monday,Normal,OTA,Russian,0,0,Regular,CHECKED_OUT,,2760.0,5520.0,0,0.0,552.0,425.04,6497.04,974.56,5522.48
436,328,8,108,Deluxe,2025-02-17,2025-04-05,2025-04-07,2,47,1,0,2025-04,Saturday,Normal,Website,Australian,1,0,Regular,CHECKED_OUT,,2200.0,4400.0,700,0.0,510.0,392.7,6002.7,120.05,5882.65
437,94,8,108,Deluxe,2025-02-18,2025-02-18,2025-02-20,2,0,2,0,2025-02,Tuesday,High,Phone,Thai,0,0,Regular,CHECKED_OUT,,3025.0,6050.0,0,0.0,605.0,465.85,7120.85,0.0,7120.85
438,202,7,107,Deluxe,2025-02-18,2025-02-22,2025-02-23,1,4,1,0,2025-02,Saturday,High,Phone,German,1,1,Regular,CHECKED_OUT,,3025.0,3025.0,350,0.0,337.5,259.88,3972.38,0.0,3972.38
439,329,3,103,Standard,2025-02-19,2025-03-07,2025-03-10,3,16,2,0,2025-03,Friday,Normal,OTA,Malaysian,1,0,Regular,CHECKED_OUT,,1540.0,4620.0,2100,0.0,672.0,517.44,7909.44,1186.42,6723.02
440,40,14,204,Family,2025-02-19,2025-03-23,2025-03-27,4,32,3,0,2025-03,Sunday,Normal,Phone,Indian,1,0,Regular,CHECKED_OUT,,2760.0,11040.0,4200,0.0,1524.0,1173.48,17937.48,0.0,17937.48
441,319,15,205,Family,2025-02-19,2025-03-28,2025-03-30,2,37,2,2,2025-03,Friday,Normal,OTA,Chinese,1,0,Regular,CHECKED_OUT,,2760.0,5520.0,1400,0.0,692.0,532.84,8144.84,1221.73,6923.11
442,330,3,103,Standard,2025-02-19,2025-03-19,2025-03-21,2,28,2,0,2025-03,Wednesday,Normal,Website,Thai,1,0,Regular,CHECKED_OUT,,1288.0,2576.0,1400,0.0,397.6,306.15,4679.75,93.6,4586.16
443,100,8,108,Deluxe,2025-02-19,2025-03-22,2025-03-26,4,31,1,0,2025-03,Saturday,Normal,Phone,Russian,1,0,Regular,CHECKED_OUT,,2024.0,8096.0,1400,0.0,949.6,731.19,11176.79,0.0,11176.79
444,331,11,201,Deluxe,2025-02-19,2025-03-18,2025-03-28,10,27,2,0,2025-03,Tuesday,Normal,OTA,American,0,0,Regular,CHECKED_OUT,,2024.0,20240.0,0,0.0,2024.0,1558.48,23822.48,3573.37,20249.11
445,332,4,104,Standard,2025-02-19,2025-03-03,2025-03-07,4,12,3,0,2025-03,Monday,Normal,OTA,Malaysian,1,0,Regular,CHECKED_OUT,,1400.0,5600.0,4200,0.0,980.0,754.6,11534.6,1730.19,9804.41
446,333,1,101,Standard,2025-02-19,2025-03-19,2025-03-21,2,28,1,0,2025-03,Wednesday,Normal,Phone,Korean,1,0,Regular,CHECKED_OUT,,1400.0,2800.0,700,0.0,350.0,269.5,4119.5,0.0,4119.5
447,334,8,108,Deluxe,2025-02-20,2025-02-22,2025-02-24,2,2,2,2,2025-02,Saturday,High,Website,Thai,0,0,Regular,NO_SHOW,,3300.0,6600.0,0,0.0,660.0,508.2,7768.2,155.36,7612.84
448,200,4,104,Standard,2025-02-20,2025-03-09,2025-03-16,7,17,2,0,2025-03,Sunday,Normal,OTA,German,1,0,Regular,CHECKED_OUT,,1400.0,9800.0,4900,0.0,1470.0,1131.9,17301.9,2595.29,14706.62
449,335,11,201,Deluxe,2025-02-20,2025-05-16,2025-05-18,2,85,2,0,2025-05,Friday,Low,Website,Japanese,1,0,Regular,CHECKED_OUT,,1821.6,3643.2,1400,0.0,504.32,388.33,5935.85,118.72,5817.13
450,336,13,203,Suite,2025-02-20,2025-03-12,2025-03-14,2,20,2,1,2025-03,Wednesday,Normal,OTA,Japanese,0,1,Regular,CHECKED_OUT,,4200.0,8400.0,0,0.0,840.0,646.8,9886.8,1483.02,8403.78
451,28,13,203,Suite,2025-02-21,2025-04-28,2025-05-08,10,66,2,0,2025-04,Monday,Normal,OTA,British,0,0,Regular,CHECKED_OUT,,3864.0,38640.0,0,0.0,3864.0,2975.28,45479.28,6821.89,38657.39
452,337,9,109,Deluxe,2025-02-21,2025-03-22,2025-03-28,6,29,2,0,2025-03,Saturday,Normal,OTA,Australian,0,0,Regular,CHECKED_OUT,,2024.0,12144.0,0,0.0,1214.4,935.09,14293.49,2144.02,12149.46
453,89,5,105,Standard,2025-02-21,2025-03-27,2025-03-28,1,34,2,0,2025-03,Thursday,Normal,Website,British,1,0,Regular,CHECKED_OUT,,1400.0,1400.0,700,0.0,210.0,161.7,2471.7,49.43,2422.27
454,152,7,107,Deluxe,2025-02-22,2025-04-06,2025-04-08,2,43,2,0,2025-04,Sunday,Normal,OTA,Chinese,1,0,Regular,CHECKED_OUT,,2200.0,4400.0,1400,0.0,580.0,446.6,6826.6,1023.99,5802.61
455,338,9,109,Deluxe,2025-02-22,2025-04-18,2025-04-19,1,55,2,2,2025-04,Friday,Normal,OTA,American,1,0,Regular,CANCELLED,2025-03-24,2024.0,2024.0,700,0.0,272.4,209.75,3206.15,480.92,2725.23
456,339,8,108,Deluxe,2025-02-22,2025-03-19,2025-03-21,2,25,2,1,2025-03,Wednesday,Normal,OTA,American,0,0,Regular,CHECKED_OUT,,2200.0,4400.0,0,0.0,440.0,338.8,5178.8,776.82,4401.98
457,340,7,107,Deluxe,2025-02-22,2025-02-27,2025-02-28,1,5,1,0,2025-02,Thursday,High,OTA,Singaporean,0,0,Regular,CHECKED_OUT,,2750.0,2750.0,0,0.0,275.0,211.75,3236.75,485.51,2751.24
458,341,6,106,Standard,2025-02-22,2025-04-25,2025-04-26,1,62,1,0,2025-04,Friday,Normal,OTA,German,1,0,Regular,CHECKED_OUT,,1288.0,1288.0,350,0.0,163.8,126.13,1927.93,289.19,1638.74
